index,type,name,resident,streamed,parentStack
127,xmodelmesh,c_zom_der_zombie_body2_lod69430e7c6,608,25776,|c_zom_der_zombie_body2|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
128,xmodelmesh,c_zom_der_head_1_lod6229e2b02,208,4752,|c_zom_der_zombie_head1|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
129,xmodelmesh,p7_desk_metal_military_015d91b820,3056,0,|p7_desk_metal_military_01|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
130,xmodelmesh,p7_anim_sin_bar_room_chair_lod05415c492,240,4752,|p7_anim_sin_bar_room_chair|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
131,xmodelmesh,veh_t7_civ_truck_med_attch_fuelcell_lod1f8bee5a7,368,8064,|veh_t7_civ_truck_med_attch_fuelcell|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
132,xmodelmesh,veh_t7_civ_truck_med_attch_cargo_short_lod1e1043aca,1232,127200,|veh_t7_civ_truck_med_attch_cargo_short_egypt|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
133,xmodelmesh,veh_t7_civ_truck_med_wheel_back_attach_lod1c0738b6b,3824,0,|veh_t7_civ_truck_med_wheel_back_attch|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
134,xmodelmesh,veh_t7_civ_truck_med_wheel_front_attach_lod1b30eb995,2640,0,|veh_t7_civ_truck_med_wheel_front_attch|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
135,xmodelmesh,veh_t7_civ_truck_med_base_short_lod1326964b7,2240,525536,|veh_t7_civ_truck_med_cargo_short_egypt|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
136,xmodelmesh,veh_t7_civ_truck_med_attch_delivery_lod1accc4c34,928,13072,|veh_t7_civ_truck_med_attch_delivery_euro|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
137,xmodelmesh,veh_t7_civ_truck_med_base_short_lod1ff8fffc0,1888,57616,|veh_t7_civ_truck_med_delivery_euro|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
138,xmodelmesh,veh_t7_civ_truck_med_base_short_lod155276523,1888,58192,|veh_t7_civ_truck_med_flatbed_ethiopia|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
139,xmodelmesh,p7_zm_zod_pastry_carts_lod014bc0e23,688,4144,|p7_zm_zod_pastry_cart_devil_red|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
140,xmodelmesh,veh_t7_civ_car_compact_lod057dbb12f,3184,140256,|veh_t7_civ_car_compact_blue_sing|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
141,xmodelmesh,p7_foliage_flower_bougainvillea_bushyvarient_lod69f4b2bd7,480,59552,|p7_foliage_flower_bougainvillea_bushyvarient_snow|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
142,xmodelmesh,p7_foliage_tree_elm_english_autumn_tall_lod7ec89102a,2800,0,|p7_foliage_tree_elm_english_tall_vista|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
143,xmodelmesh,p7_cai_table_cafe_01_lod628fa475,352,4208,|p7_cai_table_cafe_01|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
144,xmodelmesh,veh_t7_zmb_1940_bus_lod0aec65195,2256,63152,|veh_t7_zmb_1940_bus_yellow|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
145,xmodelmesh,veh_t7_civ_truck_med_attch_extd_delivery_lod18d2cdd71,816,13968,|veh_t7_civ_truck_med_attch_extd_delivery|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
146,xmodelmesh,veh_t7_civ_city_car_base_lod0127e403e,3744,66944,|veh_t7_civ_city_car_orange_zurich|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
147,xmodelmesh,veh_t7_civ_city_car_dead_lod02ffeb1d2,1184,44368,|veh_t7_civ_city_car_dead_green|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
148,xmodelmesh,p7_flag_pole_base_01_lod0f434c651,4080,0,|p7_flag_pole_base_01|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
149,xmodelmesh,p7_flag_pole_25_feet_lod05ac10f40,4464,0,|p7_flag_pole_25_feet_01|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
150,xmodelmesh,p7_bag_satchel_modern_black_lod4fe75e6c,4544,0,|p7_bag_satchel_modern_black|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
151,xmodelmesh,p7_breadbag_flat_lod0a6309143,1584,0,|p7_breadbag_flat|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
152,xmodelmesh,p7_sandbag_stack_32_middle_lod2cf988abb,352,14096,|p7_sandbag_short|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
153,xmodelmesh,p7_sandbag_stack_32_right_lod234f30fe2,352,10176,|p7_sandbag_short_right|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
154,xmodelmesh,p7_sandbag_stack_32_left_lod2c61f5e92,352,9488,|p7_sandbag_stack_32_left|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
155,xmodelmesh,p7_sandbag_stack_32_middle_vista_lod08f4d1e36,2176,0,|p7_sandbag_stack_32_middle_vista|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
156,xmodelmesh,p7_sandbag_stack_44_middle_lod4ed5a4b8f,2512,0,|p7_sandbag_stack_44_middle|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
157,xmodelmesh,p7_sandbag_stack_44_end_lod29a8eed8a,352,9552,|p7_sandbag_stack_44_end|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
158,xmodelmesh,p7_eth_foliage_grass_tall_lod22d93137d,2448,0,|p7_eth_foliage_grass_tall_wild|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
159,xmodelmesh,p7_eth_rock_medium_01_lod02095023e,2400,0,|p7_biodome_rock_medium_01|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
160,xmodelmesh,p7_anim_zm_barricade_board_01_lod0db85d7d7,1792,0,|p7_anim_zm_barricade_board_01|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
161,xmodelmesh,p7_anim_zm_barricade_board_04_lod01e93d5f,1936,0,|p7_anim_zm_barricade_board_04|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
162,xmodelmesh,c_zom_zod_zombie_fem_body1_g_rarmspawn_lod015c23f93,1968,0,|c_zom_zod_zombie_fem_body1_g_rarmspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
163,xmodelmesh,c_zom_zod_zombie_fem_body1_g_rlegspawn_lod0c7aec304,1552,0,|c_zom_zod_zombie_fem_body1_g_rlegspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
164,xmodelmesh,c_zom_zod_zombie_fem_body1_g_larmspawn_lod0e0592c13,2048,0,|c_zom_zod_zombie_fem_body1_g_larmspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
165,xmodelmesh,c_zom_zod_zombie_fem_body1_g_llegspawn_lod0d8f17acf,1504,0,|c_zom_zod_zombie_fem_body1_g_llegspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
166,xmodelmesh,c_zom_der_helmet_1_lod6b584e3ce,1504,0,|c_zom_der_zombie_helmet1|xmodel|c_zom_der_zombie2|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
167,xmodelmesh,c_zom_der_head_2_lod66291cdde,4336,0,|c_zom_der_zombie_head2|xmodel|c_zom_der_zombie_headalias|xmodelalias|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
168,xmodelmesh,c_zom_der_head_3_lod6b8e32972,208,5024,|c_zom_der_zombie_head3|xmodel|c_zom_der_zombie_headalias|xmodelalias|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
169,xmodelmesh,c_zom_der_zombie_body1_g_behead_lod6cfec6cba,1696,0,|c_zom_der_zombie_body1_g_behead|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
170,xmodelmesh,c_zom_der_zombie_body1_g_lowclean_lod6fa3102be,224,6864,|c_zom_der_zombie_body1_g_lowclean|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
171,xmodelmesh,c_zom_der_zombie_body1_g_rlegoff_lod659e69f26,320,6112,|c_zom_der_zombie_body1_g_rlegoff|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
172,xmodelmesh,c_zom_der_zombie_body1_g_llegoff_lod67f9aa231,320,6960,|c_zom_der_zombie_body1_g_llegoff|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
173,xmodelmesh,c_zom_der_zombie_body1_g_blegsoff_lod6d37207be,320,6144,|c_zom_der_zombie_body1_g_blegsoff|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
174,xmodelmesh,c_zom_der_zombie_body2_g_upclean_lod62fc55a40,608,18064,|c_zom_der_zombie_body2_g_upclean|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
175,xmodelmesh,c_zom_der_zombie_body2_g_rarmoff_lod69af9f1c9,704,15136,|c_zom_der_zombie_body2_g_rarmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
176,xmodelmesh,c_zom_der_zombie_body2_g_larmoff_lod62ba30807,704,16736,|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
177,xmodelmesh,c_zom_der_zombie_body2_g_behead_lod633e7b02c,1552,0,|c_zom_der_zombie_body2_g_behead|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
178,xmodelmesh,c_zom_der_zombie_body2_g_lowclean_lod69154bfa3,320,7664,|c_zom_der_zombie_body2_g_lowclean|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
179,xmodelmesh,c_zom_der_zombie_body2_g_rlegoff_lod6760fa259,416,7808,|c_zom_der_zombie_body2_g_rlegoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
180,xmodelmesh,c_zom_der_zombie_body2_g_llegoff_lod6a21441c3,416,7440,|c_zom_der_zombie_body2_g_llegoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
181,xmodelmesh,c_zom_der_zombie_body2_g_blegsoff_lod6fec7049e,416,7552,|c_zom_der_zombie_body2_g_blegsoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
182,xmodelmesh,p7_desk_metal_old_01_body_lod5f24f7acf,352,4544,|p7_desk_metal_old_01_body_rusty|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
183,xmodelmesh,p7_zm_vending_packapunch_lod0154ac890,1376,19168,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
184,xmodelmesh,p7_zm_der_pswitch_handle_lod0250846ac,1840,0,|p7_zm_der_pswitch_handle|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
185,xmodelmesh,p7_cart_janitor_plastic_lod48afffe4e,240,12736,|p7_cart_janitor_plastic|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
186,xmodelmesh,p7_cai_cart_vendor_metal_base_lod6e4a905f0,688,7088,|p7_cai_cart_vendor_metal_base|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
187,xmodelmesh,p7_laundry_cart_01_lod01b753c75,224,4224,|p7_laundry_cart_01|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
188,xmodelmesh,veh_t7_civ_city_car_dest_lod0e809e8c,1008,25152,|veh_t7_civ_city_car_dest_attach_grn|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
189,xmodelmesh,veh_t7_civ_city_car_base_lod0455cfb1d,6768,169952,|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
190,xmodelmesh,p7_barricade_concrete_modular_01_lod078ebf95b,2784,0,|p7_barricade_concrete_modular_01|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
191,xmodelmesh,p7_monitor_wall_safehouse_01_flat_lod0e656aa84,2752,0,|p7_monitor_wall_safehouse_01_flat_nrc_desktop|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
192,xmodelmesh,p7_sin_trashcan_wood_lod07fb6689a,1024,9520,|p7_sin_trashcan_wood|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
193,xmodelmesh,p7_sofa_leather_3seater_clean_lod540c9ddab,352,7968,|p7_sofa_leather_3seater_dirty|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
194,xmodelmesh,p7_sgen_desk_lobby_01_set_lod56c69fc5e,688,7904,|p7_sgen_desk_lobby_01|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
195,xmodelmesh,p7_anim_sin_bar_room_door_lt_lod0b58455fd,4048,0,|p7_anim_sin_bar_room_door|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
196,xmodelmesh,p7_desk_metal_military_02_lod39ab167b6,3040,38304,|p7_desk_metal_military_02|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
197,xmodelmesh,p7_zur_bookshelf_01_lod09a919635,4352,0,|p7_zur_bookshelf_01|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
198,xmodelmesh,p7_fence_metal_corrugated_framed_bent_white_lod5d35cc0e7,592,6672,|p7_fence_metal_corrugated_framed_bent_white|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
199,xmodelmesh,p7_desk_metal_military_03_lod553c7511a,1024,29664,|p7_desk_metal_military_03|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
200,xmodelmesh,p7_cai_chair_lounge_greek_lod5799b7b34,352,8608,|p7_cai_chair_lounge_greek|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
201,xmodelmesh,p7_coffee_table_modern_lod2c0dcbc0b,688,8128,|p7_coffee_table_modern|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
202,xmodelmesh,p7_chair_waiting_room_01_lod054eae86e,4432,0,|p7_chair_waiting_room_01_blue|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
203,xmodelmesh,p7_cai_apt_door_generic_lt_frame_01_lod010d92188,2832,0,|p7_cai_apt_door_generic_lt_frame_01|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
204,xmodelmesh,p7_barricade_metal_gate_02_lod0b5ffb840,4624,0,|p7_barricade_metal_gate_02_black|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
205,xmodelmesh,p7_fence_wood_rustic_01_rung_single_128b_lod0e7dd7c57,1552,0,|p7_fence_wood_rustic_01_rung_single_128b|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
206,xmodelmesh,p7_fence_wood_rustic_01_rung_single_128a_lod0e9001e6e,1664,0,|p7_fence_wood_rustic_01_rung_single_128a|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
207,xmodelmesh,veh_t7_civ_truck_med_vista_frame_shortb852a4b8,1760,0,|veh_t7_civ_truck_med_vista_frame_short|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
208,xmodelmesh,veh_t7_turret_sentry_gun_lod25b04b7d7,1568,149728,|veh_t7_turret_sentry_gun_world|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
209,xmodelmesh,p7_aqu_railings_set_metal_64_lod0386bdc0f,3456,0,|p7_aqu_railings_set_metal_64|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
210,xmodelmesh,p7_zm_der_pswitch_body_lod03574d976,688,6736,|p7_zm_der_pswitch_body|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
211,xmodelmesh,p7_dumpster_construction_lod42d28b4f6,1024,15360,|p7_dumpster_construction_red|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
212,xmodelmesh,p7_beams_construction_stack_wood_white_ends_lod5af6213a2,1008,0,|p7_beams_construction_stack_wood_white_ends|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
213,xmodelmesh,p7_construction_hardhat_lod42393d779,4368,0,|p7_construction_hardhat|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
214,xmodelmesh,p7_pallet_truck_lod5491f449d,336,5600,|p7_pallet_truck_dirty|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
215,xmodelmesh,p7_hand_truck_horizontal_lod55886b2ff,240,5072,|p7_hand_truck_horizontal|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
216,xmodelmesh,veh_t7_civ_truck_med_attch_util_topattach01_lod0ea21e1cc,592,6480,|veh_t7_civ_truck_med_attch_util_topattach01_sing_aband|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
217,xmodelmesh,veh_t7_civ_truck_med_attch_boom_lod1f04998b5,816,39632,|veh_t7_civ_truck_med_attch_boom_sing|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
218,xmodelmesh,veh_t7_civ_truck_med_wheel_back_util_attach_lod1e434e737,480,12640,|veh_t7_civ_truck_med_wheel_back_util_attch_sing_aband|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
219,xmodelmesh,veh_t7_civ_truck_med_wheel_front_util_attach_lod1ed5d5995,480,10048,|veh_t7_civ_truck_med_wheel_front_util_attch_sing_aband|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
220,xmodelmesh,veh_t7_civ_truck_med_base_util_lod1969fad4a,3104,115280,|veh_t7_civ_truck_med_utility2_sing|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
221,xmodelmesh,veh_t7_civ_truck_med_attch_util_bumper01_lod022f8bf4,256,6240,|veh_t7_civ_truck_med_attch_util_bumper01_sing_aband|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
222,xmodelmesh,veh_t7_civ_truck_med_attch_util_topattach02_lod058057b73,368,9104,|veh_t7_civ_truck_med_attch_util_topattach02_sing_aband|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
223,xmodelmesh,veh_t7_civ_truck_med_base_util_lod162284909,3504,805184,|veh_t7_civ_truck_med_utility1_sing_aband|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
224,xmodelmesh,p7_cart_utility_electric_01_guard_lod55a981e59,240,5600,|p7_cart_utility_electric_01_guard|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
225,xmodelmesh,p7_cart_utility_electric_01_seat_lod5ffda9064,3280,0,|p7_cart_utility_electric_01_seat|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
226,xmodelmesh,p7_cart_utility_electric_01_body_lod55a927c57,912,37744,|p7_cart_utility_electric_02|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
227,xmodelmesh,p7_toilet_bathroom_lod044751db4,224,8656,|p7_toilet_bathroom|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
228,xmodelmesh,p7_fxanim_gp_trash_paper_toilet_roll_01_s3_lod06d2c6b53,1088,0,|p7_fxanim_gp_trash_paper_toilet_roll_01_s3_mod|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
229,xmodelmesh,p7_newspaper_vintage_folded_single_lod01ef2ee2,2032,0,|p7_newspaper_vintage_folded_single_blank|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
230,xmodelmesh,c_zom_der_zombie_body2_lod57a787b77,704,41344,|c_zom_der_zombie_body2|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
231,xmodelmesh,c_zom_der_head_1_lod5943b21d9,208,8928,|c_zom_der_zombie_head1|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
232,xmodelmesh,p7_sink_ceramic_old_01_lod05cddd443,464,9152,|p7_sink_ceramic_old_01|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
233,xmodelmesh,p7_desk_metal_military_0168c56c71,352,5680,|p7_desk_metal_military_01|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
234,xmodelmesh,p7_anim_sin_bar_room_chair_lod0b87206e,240,10352,|p7_anim_sin_bar_room_chair|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
235,xmodelmesh,veh_t7_civ_truck_med_attch_fuelcell_lod16131a639,368,9952,|veh_t7_civ_truck_med_attch_fuelcell|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
236,xmodelmesh,veh_t7_civ_truck_med_attch_cargo_short_lod1d2822dee,1232,175344,|veh_t7_civ_truck_med_attch_cargo_short_egypt|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
237,xmodelmesh,veh_t7_civ_truck_med_wheel_back_attach_lod19b8f3160,480,5728,|veh_t7_civ_truck_med_wheel_back_attch|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
238,xmodelmesh,veh_t7_civ_truck_med_wheel_front_attach_lod1ed74a6fb,4640,0,|veh_t7_civ_truck_med_wheel_front_attch|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
239,xmodelmesh,veh_t7_civ_truck_med_base_short_lod1129763fb,2256,730096,|veh_t7_civ_truck_med_cargo_short_egypt|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
240,xmodelmesh,veh_t7_civ_truck_med_attch_delivery_lod150c86a3a,1040,23280,|veh_t7_civ_truck_med_attch_delivery_euro|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
241,xmodelmesh,veh_t7_civ_truck_med_base_short_lod1e43eec2e,2016,107472,|veh_t7_civ_truck_med_delivery_euro|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
242,xmodelmesh,veh_t7_civ_truck_med_attch_flatbed_lod1689f5fcc,2464,0,|veh_t7_civ_truck_med_attch_flatbed_ethiopia|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
243,xmodelmesh,veh_t7_civ_truck_med_base_short_lod164d23f32,2016,107360,|veh_t7_civ_truck_med_flatbed_ethiopia|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
244,xmodelmesh,p7_zm_zod_pastry_carts_lod01e8c4993,688,8400,|p7_zm_zod_pastry_cart_devil_red|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
245,xmodelmesh,veh_t7_civ_car_compact_lod04f04af6d,3616,262752,|veh_t7_civ_car_compact_blue_sing|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
246,xmodelmesh,p7_foliage_bush_sakaki_small_01_lod5e3bddd4b,3936,0,|p7_foliage_bush_sakaki_small_01_sway|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
